date,symbol,price,est_eps_growth,to_buy,sma_10d,sma_50w,sma_100d,sma_200d,sma_50d,std_10d,sma_10d_1weeks_ago,sma_10d_2weeks_ago,sma_10d_1months_ago,sma_10d_2months_ago,sma_10d_3months_ago,sma_10d_4months_ago,sma_10d_5months_ago,sma_10d_6months_ago,sma_10d_7months_ago,sma_10d_11months_ago,month,RnD_expenses,revenues,GP,netIncome,dividendsPaid,open_price,vwap,volume,price_to_vwap,sector,ebitda,income_lag_days,marketCap,total_debt,balance_lag_days,other_expenses,cashcasheq,netDebt,curr_est_eps,curr_est_rev,future_est_rev,EV,max_in_4M,max4M_lag,min_in_4M,min4M_lag,max_minus_min,var_price_to_minmax,maxPercen_4M,max_in_1M,max1M_lag,min_in_1M,min1M_lag,max_minus_min1M,var_price_to_minmax1M,maxPercen_1M,max_in_2W,max2W_lag,min_in_2W,min2W_lag,max_minus_min2W,var_price_to_minmax2W,maxPercen_2W,max_in_8M,max8M_lag,dist_max8M_4M,min_in_8M,min8M_lag,dist_min8M_4M,max_minus_min8M,var_price_minmax8M,maxPercen_8M,ebitdaMargin,Spread1Mby8M,Spread4Mby8M,Spread1Mby4M,debtToPrice,markRevRatio,open_price_to_now,eps_growth,pe,peg,PS_to_PEG,netDebtToPrice,dividend_payout_ratio,EVEbitdaRatio,EVGP,EVRevenues,fwdPriceTosale,fwdPriceTosale_diff,var_sma50D,var_sma100D,var_sma10D,var_sma10D_50D,var_sma50D_100D,var_sma50D_200D,var_sma10D_100D,var_sma10D_200D,relative_std,deriv_1w,deriv_2w,deriv_1m,diff_deriv_1m1w,deriv_2m,deriv2_1_2m,deriv_3m,deriv2_1_3m,deriv2_2_3m,deriv_4m,deriv_5m,deriv_6m,deriv_min4M,deriv_max8M,deriv_min8M,deriv_1w1m_growth,deriv_1m2m_growth,deriv_3m4m_growth,1W_return,price_to_SMA10d_1W,price_to_SMA10d_5M,1M_return,2M_return,3M_return,4M_return,5M_return,6M_return,7M_return,1y_return,1M_1W_growth,2M_1W_growth,1M1W_2M1W_growth,2M_1M_growth,3M_2M_growth,4M_3M_growth,1Y_6M_growth,price_to_sma_10d_ratio,price_to_sma_50d_ratio,price_to_sma_100d_ratio,price_to_sma_200d_ratio,sma_10d_to_sma_50d_ratio,sma_10d_to_sma_100d_ratio,sma_10d_to_sma_200d_ratio,sma_50d_to_sma_100d_ratio,sma_50d_to_sma_200d_ratio,sma_100d_to_sma_200d_ratio,golden_cross,death_cross,smas_above_count,price_above_all_sma,price_below_all_sma,combined_valuation_score,market_cap_quintile,return_to_pe,sma10_yoy_growth
2023-08-25,WRB,40.62,0.09,1,41.18,43.49,39.91,43.08,40.52,0.65,41.91,41.73,40.3,38.65,38.52,40.78,40.73,44.74,47.63,44.26,8,0,2984688000,2984688000,356308000,-28329000,40.61,40.66,892213,99.91,financial services,457184000,56,16524711360,2835810000,56,-925994000.0,1823558000,1012252000,0.72,2568060400,2665018750,17536963360,43.01,35,37.0,91,6.01,0.6,0.06,42.77,11,40.25,2,2.52,0.15,0.05,42.77,11,40.25,2,2.52,0.15,0.05,49.64,231,196,37.0,91,0,12.64,0.29,0.22,0.15,0.2,0.48,0.42,0.17,5.54,0.0,0.09,56.42,621.58,112.27,0.06,-0.08,38.36,5.88,5.88,6.2,0.66,0.0,0.02,-0.01,0.02,0.02,-0.06,0.03,-0.04,0.02,-5.16,-2.22,0.32,5.48,0.98,0.66,0.7,0.19,-0.29,-0.04,-0.02,-0.69,0.04,-0.04,0.04,-17.12,-0.68,-18.5,-0.03,0.97,1.0,0.01,0.05,0.05,-0.0,-0.0,-0.09,-0.15,-0.08,0.04,0.08,-0.53,0.04,0.0,-0.06,0.01,-0.01,0.0,0.02,-0.06,0.02,0.03,-0.04,0.02,-0.06,-0.07,0,1,2,0,0,180.56,2,0.0,-6.96
2023-08-25,VLO,133.12,0.48,1,131.82,124.35,119.47,125.77,122.61,2.02,133.27,130.5,118.52,112.39,112.12,125.9,129.01,134.82,139.08,107.06,8,0,34509000000,2970000000,1944000000,-367000000,130.55,132.13,5167228,100.75,energy,3454000000,56,46458880000,2337000000,56,106000000.0,5075000000,-2738000000,5.04,34367439386,38458651071,43720880000,139.31,14,104.18,113,35.13,0.82,0.05,139.31,14,122.57,22,16.74,0.63,0.05,138.14,11,126.13,2,12.01,0.58,0.04,150.39,210,196,104.18,113,0,46.21,0.63,0.13,0.1,0.36,0.76,0.48,0.05,1.35,0.02,0.48,26.4,54.79,40.7,-0.06,-0.19,12.66,14.72,1.27,1.21,-0.14,0.09,0.11,0.01,0.08,0.03,-0.03,0.1,0.05,0.02,-0.6,5.24,14.6,15.2,10.37,-4.24,7.0,-3.8,-3.37,1.8,0.82,-0.28,0.26,-0.08,0.26,-1.04,0.41,2.88,-0.0,1.0,1.03,0.12,0.18,0.19,0.06,0.03,-0.01,-0.04,0.24,0.12,0.19,-0.33,0.05,0.0,-0.11,0.26,0.01,0.09,0.11,0.06,0.08,0.1,0.05,0.03,-0.03,-0.05,0,1,4,1,0,27.14,4,0.01,23.13
2023-08-25,XOM,108.25,0.16,1,108.34,107.6,107.92,109.04,105.9,1.59,109.13,108.01,103.44,104.87,105.48,116.16,103.7,113.89,112.57,93.16,8,0,85295000000,28837000000,7880000000,-3701000000,107.43,107.81,13579304,100.41,energy,16147000000,56,435706250000,41496000000,56,737000000.0,29528000000,11968000000,2.03,81802668333,93592428571,447674250000,119.92,119,100.22,39,19.7,0.41,0.11,112.07,14,102.32,28,9.75,0.61,0.04,111.98,11,105.72,2,6.26,0.4,0.03,119.92,119,0,98.02,162,123,21.9,0.47,0.11,0.19,0.45,0.9,0.49,0.1,5.11,0.01,0.16,53.21,327.26,64.06,0.03,-0.47,27.72,15.52,5.25,4.66,-0.45,0.02,0.0,-0.0,0.02,-0.02,-0.03,0.0,-0.01,0.01,-3.52,0.48,4.81,8.33,1.69,-3.12,0.92,-1.94,-0.77,-1.98,0.91,-0.94,0.21,-0.1,0.06,-1.73,1.85,-1.47,-0.01,0.99,1.04,0.05,0.03,0.03,-0.07,0.04,-0.05,-0.04,0.16,0.06,0.04,0.35,-0.01,-0.01,-0.09,0.22,-0.0,0.02,0.0,-0.01,0.02,0.0,-0.01,-0.02,-0.03,-0.01,0,1,2,0,0,105.93,5,0.0,16.29
2023-08-25,PHM,77.17,0.13,1,80.09,58.06,73.04,61.75,79.97,2.43,83.14,84.08,80.61,74.24,68.06,61.92,55.54,55.03,50.85,39.65,8,0,4188753000,1253120000,720345000,-35935000,78.58,77.42,2898923,99.68,consumer cyclical,958548000,56,16845284960,2348775000,56,13586000.0,1728713000,620062000,2.51,4007295619,4054059351,17465346960,86.16,15,64.41,121,21.75,0.59,0.12,86.16,15,75.12,0,11.04,0.19,0.12,85.33,10,75.12,0,10.21,0.2,0.11,86.16,15,0,44.59,239,118,41.57,0.78,0.12,0.23,0.27,0.52,0.51,0.14,4.02,-0.02,0.13,30.71,242.02,60.18,0.04,-0.05,18.22,13.94,4.17,4.16,0.13,-0.04,0.06,-0.04,0.0,0.09,0.3,0.1,0.3,0.03,-23.88,-13.82,-3.44,20.44,1.47,4.91,3.04,3.24,1.57,3.81,4.33,3.69,0.11,-0.6,0.14,5.94,-3.35,-0.2,-0.07,0.93,1.39,-0.04,0.04,0.13,0.25,0.39,0.4,0.52,0.95,0.03,0.12,-0.74,0.09,0.09,0.1,0.39,-0.04,-0.04,0.06,0.25,0.0,0.1,0.3,0.09,0.3,0.18,1,0,2,0,0,76.22,2,0.0,101.99
2023-11-30,TRV,180.62,0.7,1,175.78,174.32,167.08,171.55,167.75,2.91,171.45,169.6,163.55,167.41,161.53,172.59,173.43,178.59,177.91,187.37,11,0,10635000000,10635000000,404000000,-229000000,177.8,179.3,3555700,100.73,financial services,739000000,61,41253608000,8031000000,61,-2916000000.0,593000000,7438000000,3.0,10403919535,10181987768,48691608000,181.18,0,157.33,37,23.85,0.98,0.0,181.18,0,165.84,28,15.34,0.96,0.0,181.18,0,170.62,13,10.56,0.95,0.0,185.77,195,195,157.33,37,0,28.44,0.82,0.03,0.07,0.54,0.84,0.64,0.19,3.88,0.02,0.7,60.26,86.08,22.19,0.18,-0.57,65.89,4.58,4.58,4.05,0.17,0.08,0.08,0.03,0.05,0.0,-0.02,0.05,0.02,0.02,36.68,22.04,17.07,-19.61,6.61,-10.46,6.36,-5.35,-0.24,2.01,1.44,0.34,0.63,-0.03,0.63,1.15,1.58,2.17,0.05,1.05,1.04,0.1,0.08,0.12,0.05,0.04,0.01,0.02,-0.04,0.05,0.02,1.0,-0.02,0.04,-0.06,-0.05,0.03,0.08,0.08,0.05,0.05,0.05,0.02,0.0,-0.02,-0.03,0,1,4,1,0,54.2,4,0.0,-6.19
2023-11-30,LEN,127.92,0.3,1,127.24,111.54,118.63,113.94,115.15,0.62,125.63,122.61,105.03,114.06,116.34,128.06,122.85,110.72,110.45,90.39,11,0,10968183000,10936622000,1361287000,-105201000,126.4,126.89,2462047,100.81,consumer cyclical,1939547000,0,35426932320,2940599000,0,-50789000.0,6315006000,-3374407000,3.52,8490449266,10227576984,32052525320,131.27,16,102.9,35,28.37,0.88,0.03,131.27,16,104.68,30,26.59,0.87,0.03,128.77,8,125.17,0,3.6,0.76,0.01,133.24,139,123,100.95,238,203,32.29,0.84,0.04,0.18,0.82,0.88,0.94,0.08,3.23,0.01,0.3,36.35,119.28,36.93,-0.1,-0.08,16.53,2.93,2.92,3.46,0.23,0.11,0.08,0.01,0.1,-0.03,0.01,0.07,0.12,0.0,9.16,10.62,22.89,13.73,6.93,-15.96,3.86,-9.52,-3.07,-0.04,1.01,2.87,0.71,-0.04,0.11,-0.6,2.3,-111.29,0.02,1.02,1.04,0.22,0.12,0.1,-0.0,0.04,0.16,0.16,0.42,0.2,0.1,0.93,-0.08,-0.02,-0.09,0.22,0.01,0.11,0.08,0.12,0.1,0.07,0.12,-0.03,0.01,0.04,1,0,4,1,0,43.77,3,0.0,40.77
2023-11-30,PHM,88.42,0.13,1,87.88,68.68,79.36,71.82,77.83,0.44,85.9,83.61,71.48,74.73,78.89,81.6,76.39,67.61,63.81,45.59,11,0,4003533000,1181159000,638775000,-35361000,87.67,87.8,2742900,100.7,consumer cyclical,849895000,61,18957159580,2406771000,61,16729000.0,1848451000,558320000,2.83,4054059351,4466886652,19515479580,89.16,8,68.8,37,20.36,0.96,0.01,89.16,8,72.45,30,16.71,0.96,0.01,89.16,8,86.59,0,2.57,0.71,0.01,89.16,8,0,56.8,244,207,32.36,0.98,0.01,0.21,0.52,0.63,0.82,0.13,4.74,0.01,0.13,31.23,232.01,49.0,0.03,-0.06,22.96,16.52,4.87,4.24,-0.49,0.14,0.11,0.01,0.13,-0.02,0.08,0.11,0.22,0.0,10.08,9.62,16.94,6.86,6.84,-10.09,3.18,-6.88,-3.67,1.71,2.41,3.47,0.53,-0.09,0.13,-0.4,1.47,0.86,0.03,1.03,1.16,0.24,0.18,0.12,0.08,0.16,0.31,0.39,0.94,0.2,0.15,0.35,-0.04,-0.05,-0.03,0.48,0.01,0.14,0.11,0.23,0.13,0.11,0.22,-0.02,0.08,0.1,1,0,4,1,0,75.68,2,0.0,92.76
2024-09-12,EXPE,132.22,0.9,1,134.51,129.82,125.67,133.44,130.27,3.38,137.57,136.3,121.09,126.32,118.03,122.17,131.85,135.4,148.66,101.18,9,331000000,3558000000,2991000000,386000000,0,130.47,131.37,1036600,100.65,consumer cyclical,754000000,74,17446164560,6551000000,74,-21000000.0,8362000000,-1811000000,3.18,3534141107,4112549025,15635164560,142.42,14,107.25,106,35.17,0.71,0.08,142.42,14,126.46,1,15.96,0.36,0.08,142.23,13,126.46,1,15.77,0.37,0.08,160.05,217,203,107.25,106,0,52.8,0.47,0.21,0.21,0.3,0.67,0.45,0.38,4.9,0.01,0.9,41.53,46.19,9.42,-0.1,0.0,20.74,5.23,4.39,4.24,-0.66,0.01,0.05,-0.02,0.03,0.04,-0.02,0.07,0.01,0.03,-21.4,-8.16,11.13,32.53,2.95,-8.18,4.73,-3.2,1.78,2.51,0.07,-0.53,0.24,-0.13,0.24,-2.92,2.77,0.88,-0.04,0.96,1.0,0.09,0.05,0.12,0.08,0.0,-0.02,-0.11,0.31,0.14,0.09,0.53,-0.04,0.07,-0.03,0.34,-0.02,0.01,0.05,-0.01,0.03,0.07,0.01,0.04,-0.02,-0.06,0,1,2,0,0,28.42,2,0.0,32.94
2024-09-12,ALL,186.1,7.54,1,187.0,157.51,170.51,162.76,175.24,1.87,185.92,182.49,172.13,160.22,163.76,170.13,170.54,157.85,157.92,112.68,9,0,15714000000,15714000000,331000000,-273000000,183.76,184.8,994224,100.7,financial services,660000000,74,49149010000,8082000000,74,-4081000000.0,599000000,7483000000,0.28,14044926467,14566096485,56632010000,191.33,9,156.66,87,34.67,0.85,0.03,191.33,9,169.95,30,21.38,0.76,0.03,191.33,9,181.09,1,10.24,0.49,0.03,191.33,9,0,150.17,238,151,41.16,0.87,0.03,0.04,0.52,0.84,0.62,0.16,3.13,0.01,7.54,668.51,88.68,28.35,0.15,-0.82,85.81,3.6,3.6,3.37,0.25,0.06,0.09,-0.0,0.07,0.03,0.08,0.1,0.15,0.01,0.72,7.22,13.97,13.25,12.94,-1.03,7.45,-3.26,-5.49,3.99,3.11,4.71,0.34,-0.58,0.15,-0.95,0.08,0.87,0.0,1.0,1.09,0.08,0.16,0.14,0.09,0.09,0.18,0.18,0.65,0.08,0.16,-0.5,0.07,-0.02,-0.04,0.4,-0.0,0.06,0.09,0.14,0.07,0.1,0.15,0.03,0.08,0.05,1,0,3,0,0,211.65,4,0.0,65.96
2021-08-30,MOS,32.3,0.57,0,31.5,28.26,32.94,29.9,31.22,0.9,32.14,32.44,30.21,30.88,35.73,34.33,31.83,29.86,27.85,18.48,8,0,2800700000,752300000,437200000,-28600000,32.82,32.53,1847742,99.29,basic materials,806500000,61,12267539999,4462900000,61,1400000.0,1417600000,3045300000,0.99,2854154214,3679893881,15312839999,38.23,104,28.26,42,9.97,0.41,0.18,34.45,19,29.14,11,5.31,0.6,0.07,32.88,0,29.14,11,3.74,0.84,0.02,38.23,104,0,22.05,242,200,16.18,0.63,0.18,0.29,0.33,0.62,0.53,0.36,4.38,-0.02,0.57,32.64,57.09,13.03,0.25,-0.07,18.99,20.35,5.47,3.33,-1.05,0.03,-0.02,0.03,0.01,-0.05,0.04,-0.04,0.05,0.03,0.64,-0.28,2.09,1.45,0.71,-1.38,-1.14,-1.62,-1.85,-0.51,0.09,0.41,0.1,-0.06,0.04,-0.69,1.94,1.25,0.0,1.0,1.01,0.07,0.05,-0.1,-0.06,0.01,0.08,0.16,0.75,0.06,0.04,0.57,-0.02,-0.14,0.04,0.62,0.03,0.03,-0.02,0.08,0.01,-0.04,0.05,-0.05,0.04,0.1,1,0,3,0,0,32.27,1,-0.0,70.45
2021-08-30,NUE,121.04,0.5,0,119.62,75.38,99.47,79.45,104.42,1.85,121.05,114.17,96.56,95.6,102.24,79.96,72.97,59.03,53.4,46.02,8,0,8789164000,2473503000,1500192000,-122638000,121.11,121.3,3042525,99.78,basic materials,2266809000,58,35163330400,5388209000,58,0.0,2722656000,2665553000,4.79,8256907924,10146115924,37828883400,128.81,17,82.87,119,45.94,0.83,0.06,128.81,17,101.37,25,27.44,0.72,0.06,125.96,6,115.7,10,10.26,0.52,0.04,128.81,17,0,47.94,213,94,80.87,0.9,0.06,0.26,0.34,0.57,0.6,0.15,4.0,-0.0,0.5,25.28,50.94,12.73,0.08,-0.08,16.69,15.29,4.3,3.47,-0.54,0.16,0.22,0.01,0.15,0.05,0.31,0.2,0.51,0.02,-0.04,13.74,24.48,24.52,12.72,-11.76,6.27,-9.11,-6.45,10.27,9.61,10.34,0.32,-0.46,0.34,-1.0,0.92,-0.39,-0.0,1.0,1.66,0.25,0.27,0.18,0.51,0.66,1.05,1.27,1.63,0.25,0.27,-0.05,0.01,-0.06,0.28,0.28,0.01,0.16,0.22,0.52,0.15,0.2,0.51,0.05,0.31,0.25,1,0,4,1,0,27.05,3,0.01,159.93
2024-02-28,NUE,192.19,0.26,0,187.49,160.56,166.84,162.64,178.47,3.82,184.6,183.83,170.65,175.74,157.5,145.75,154.88,167.44,168.15,147.61,2,0,7704531000,1393718000,785399000,-126538000,191.68,192.19,963300,100.0,basic materials,1350178000,59,46721004620,6949264000,59,-403042000.0,6383298000,565966000,2.92,7635049760,8257901081,47286970620,193.91,1,145.35,119,48.56,0.96,0.01,193.91,1,173.13,30,20.78,0.92,0.01,193.91,1,180.77,13,13.14,0.87,0.01,193.91,1,0,140.07,128,9,53.84,0.97,0.01,0.18,0.39,0.9,0.43,0.15,6.06,0.0,0.26,65.75,257.71,42.5,0.01,-0.16,35.02,33.93,6.14,5.66,-0.41,0.08,0.15,0.03,0.05,0.07,0.1,0.12,0.15,0.02,30.36,16.72,21.54,-8.82,8.22,-13.31,11.56,-4.99,3.34,11.61,7.46,4.12,0.39,-1.72,0.41,0.41,1.62,-0.0,0.04,1.04,1.24,0.13,0.09,0.22,0.32,0.24,0.15,0.14,0.3,0.08,0.05,0.62,-0.03,0.12,0.08,0.13,0.03,0.08,0.15,0.18,0.05,0.12,0.15,0.07,0.1,0.03,1,0,4,1,0,98.1,4,0.0,27.02
2024-02-28,FTI,21.91,0.3,1,20.77,18.13,20.19,18.81,19.79,1.04,19.45,19.08,19.42,20.19,20.95,20.77,20.81,18.25,17.94,12.84,2,19300000,2072800000,336900000,53000000,-21188467,21.95,21.95,4049363,99.82,energy,225800000,59,9500176000,1969200000,59,-23200000.0,951700000,1017500000,0.12,1897202697,1963800338,10517676000,22.78,117,18.33,49,4.45,0.8,0.04,22.29,0,18.54,23,3.75,0.9,0.02,22.29,0,19.23,13,3.06,0.88,0.02,22.78,117,0,15.89,244,195,6.89,0.87,0.04,0.11,0.54,0.65,0.84,0.21,4.58,-0.0,0.3,179.93,609.12,132.9,0.11,-0.4,46.58,31.22,5.07,4.84,0.25,0.11,0.09,0.05,0.05,-0.02,0.05,0.03,0.1,0.05,9.84,5.66,2.49,-7.35,0.86,-1.63,0.32,-1.08,-0.54,0.29,0.22,0.61,0.07,-0.01,0.02,2.95,1.9,0.12,0.13,1.13,1.05,0.13,0.09,0.05,0.05,0.05,0.2,0.22,0.71,0.0,-0.04,-1.04,-0.04,-0.04,0.01,0.42,0.05,0.11,0.09,0.16,0.05,0.03,0.1,-0.02,0.05,0.07,1,0,4,1,0,216.71,1,0.0,61.76
2024-02-28,PGR,192.03,0.32,1,190.68,147.67,165.59,148.63,173.72,1.66,185.83,182.21,172.38,156.38,160.99,156.09,141.43,131.95,123.37,139.25,2,0,16883800000,16876200000,1987800000,-68900000,192.73,192.41,2533706,99.8,financial services,2579700000,59,112414362000,7065800000,59,-2838100000.0,99600000,6966200000,2.43,14902356147,17019882209,119380562000,193.95,1,149.14,75,44.81,0.96,0.01,193.95,1,175.5,29,18.45,0.9,0.01,193.95,1,187.1,13,6.85,0.72,0.01,193.95,1,0,111.41,229,154,82.54,0.98,0.01,0.15,0.22,0.54,0.41,0.06,6.66,-0.0,0.32,79.03,244.4,36.71,0.06,-0.03,46.28,7.07,7.07,6.6,-0.05,0.11,0.16,0.01,0.1,0.05,0.17,0.15,0.28,0.01,24.8,19.64,19.65,-5.15,17.83,-1.83,10.35,-4.65,-7.48,8.98,10.12,10.01,0.57,-1.92,0.35,0.26,0.1,0.15,0.03,1.03,1.36,0.11,0.23,0.19,0.23,0.36,0.46,0.56,0.38,0.08,0.19,-0.59,0.1,-0.03,0.03,-0.05,0.01,0.11,0.16,0.29,0.1,0.15,0.28,0.05,0.17,0.11,1,0,4,1,0,94.2,5,0.0,36.93
2021-03-02,ELV,311.66,1.53,1,301.42,285.06,308.6,290.18,308.89,6.82,295.18,294.03,306.44,311.18,313.02,291.2,258.55,277.87,269.5,212.14,3,0,31824000000,7736000000,551000000,-234000000,309.97,311.72,1328223,99.98,healthcare,1092000000,61,76356700000,20035000000,61,6932000000.0,5741000000,14294000000,2.53,30902512789,32971291882,90650700000,340.98,50,281.9,119,59.08,0.5,0.09,316.61,0,286.04,22,30.57,0.84,0.02,316.61,0,288.32,13,28.29,0.83,0.02,340.98,50,0,244.1,159,40,96.88,0.7,0.09,0.03,0.32,0.61,0.52,0.26,2.4,0.01,1.53,123.1,80.29,33.46,0.19,-0.42,83.01,11.72,2.85,2.32,-0.08,0.01,0.01,0.03,-0.02,0.0,0.06,-0.02,0.04,0.02,65.92,35.26,5.22,-60.7,0.24,-4.98,-0.45,-2.84,-0.69,5.12,10.62,5.63,0.25,-0.59,0.42,11.63,20.75,-1.09,0.06,1.06,1.21,0.02,0.0,-0.0,0.07,0.21,0.12,0.16,0.47,-0.04,-0.05,-0.29,-0.02,-0.01,0.07,0.31,0.03,0.01,0.01,0.07,-0.02,-0.02,0.04,0.0,0.06,0.06,1,0,4,1,0,74.53,5,-0.0,42.09
2021-03-02,CAH,52.97,0.08,1,52.11,51.77,52.91,52.41,53.89,0.49,52.12,53.41,54.92,53.87,53.56,47.4,46.64,50.36,56.12,45.04,3,0,41541000000,1776000000,629000000,-143000000,53.06,53.03,1984323,99.88,healthcare,672000000,61,15467240000,6733000000,61,12000000.0,3737000000,2996000000,1.44,41413466040,40059605972,18463240000,59.19,106,48.44,119,10.75,0.42,0.12,56.47,26,50.78,13,5.69,0.38,0.07,53.44,5,50.78,13,2.66,0.82,0.01,59.19,106,0,44.65,159,40,14.54,0.57,0.12,0.02,0.39,0.74,0.53,0.44,0.37,-0.0,0.08,36.72,474.3,1273.85,0.19,-0.23,27.48,10.4,0.44,0.39,0.01,-0.02,0.0,0.02,-0.03,0.02,0.03,-0.02,-0.01,0.01,3.4,-0.88,-1.95,-5.35,-0.45,1.5,-0.2,0.88,0.25,1.39,1.27,0.43,0.04,-0.06,0.05,-2.74,3.33,-1.14,0.02,1.02,1.14,-0.04,-0.02,-0.01,0.12,0.14,0.05,-0.06,0.18,-0.05,-0.03,0.57,0.02,0.01,0.13,0.12,0.02,-0.02,0.0,0.01,-0.03,-0.02,-0.01,0.02,0.03,0.01,1,0,3,0,0,137.22,1,-0.0,15.7
2021-01-25,CMI,246.54,0.24,0,241.46,191.88,223.15,199.61,229.98,4.18,234.83,228.57,222.87,233.02,222.48,207.79,210.77,183.62,170.53,165.75,1,255000000,5830000000,1361000000,501000000,-200000000,246.23,246.92,1049500,99.85,industrials,837000000,25,36241380000,4164000000,25,35000000.0,3401000000,763000000,2.81,5177812365,5373953867,37004380000,254.13,4,203.51,115,50.62,0.85,0.03,254.13,4,219.75,21,34.38,0.78,0.03,254.13,4,233.28,10,20.85,0.64,0.03,254.13,4,0,158.92,244,129,95.21,0.92,0.03,0.14,0.36,0.53,0.68,0.11,6.22,0.0,0.24,87.71,373.13,60.02,0.02,-0.4,44.21,27.19,6.35,6.74,0.53,0.07,0.1,0.02,0.05,0.03,0.15,0.08,0.21,0.02,46.84,35.94,23.67,-23.17,6.76,-16.91,8.02,-7.82,1.26,9.69,7.15,10.49,0.37,-1.9,0.36,0.98,2.5,-0.17,0.05,1.05,1.17,0.11,0.06,0.11,0.19,0.17,0.34,0.45,0.49,0.05,0.01,5.91,-0.04,0.05,0.07,0.11,0.02,0.07,0.1,0.24,0.05,0.08,0.21,0.03,0.15,0.12,1,0,4,1,0,133.06,3,0.0,45.68
2021-01-25,ELV,315.37,1.53,0,324.93,280.72,300.43,286.14,318.85,7.48,328.94,323.76,309.44,319.94,297.56,257.15,281.97,265.2,264.57,291.27,1,0,31824000000,7736000000,551000000,-234000000,313.47,314.12,861006,100.4,healthcare,1092000000,25,77265650000,20035000000,25,6932000000.0,5741000000,14294000000,2.53,30902512789,32971291882,91559650000,340.98,14,255.78,119,85.2,0.7,0.08,340.98,14,308.0,19,32.98,0.22,0.08,340.36,13,311.65,0,28.71,0.13,0.08,340.98,14,0,244.1,123,4,96.88,0.74,0.08,0.03,0.34,0.88,0.39,0.26,2.43,0.01,1.53,124.56,81.25,33.46,0.18,-0.42,83.85,11.84,2.88,2.34,-0.08,-0.01,0.05,-0.03,0.02,0.06,0.11,0.08,0.14,0.02,-54.28,-16.78,5.93,60.21,-2.28,-8.22,5.94,0.0,8.22,14.56,6.68,8.36,0.5,-1.83,0.58,-10.15,-3.6,-0.59,-0.04,0.96,1.12,0.02,-0.01,0.06,0.23,0.12,0.19,0.19,0.08,0.06,0.03,1.24,-0.03,0.08,0.16,-0.09,-0.03,-0.01,0.05,0.1,0.02,0.08,0.14,0.06,0.11,0.05,1,0,2,0,0,75.37,5,0.0,11.56
2021-01-25,RJF,66.78,0.25,0,68.43,51.69,57.01,51.82,63.2,0.69,67.1,64.94,62.26,59.33,52.82,48.12,50.21,47.59,47.9,65.05,1,0,2194000000,2137000000,312000000,-55000000,67.2,67.15,1167450,99.45,financial services,460000000,25,13803426000,2907000000,25,0.0,5377000000,-2470000000,1.12,2085471152,2292904500,11333426000,70.12,13,47.52,115,22.6,0.85,0.05,70.12,13,62.02,21,8.1,0.59,0.05,70.12,13,66.4,0,3.72,0.1,0.05,70.12,13,0,43.32,200,85,26.8,0.88,0.05,0.21,0.3,0.84,0.36,0.21,6.29,-0.01,0.25,59.51,233.57,37.13,-0.18,-0.18,24.64,5.3,5.17,6.02,-0.27,0.06,0.17,-0.02,0.08,0.11,0.22,0.2,0.32,0.01,-1.28,3.68,4.52,5.8,3.73,-0.8,4.65,0.07,0.93,4.67,3.31,3.2,0.17,-0.26,0.12,-1.28,0.21,-0.0,-0.0,1.0,1.33,0.07,0.13,0.26,0.39,0.33,0.4,0.39,0.03,0.08,0.13,-0.41,0.05,0.12,0.1,-0.27,-0.02,0.06,0.17,0.29,0.08,0.2,0.32,0.11,0.22,0.1,1,0,3,0,0,80.75,1,0.0,5.2
2021-01-25,CAH,55.03,0.08,0,55.28,51.59,51.53,51.96,54.72,0.4,55.13,54.33,54.15,54.41,48.39,46.85,51.67,53.68,53.26,59.06,1,0,41541000000,1776000000,629000000,-143000000,54.94,54.91,1429925,100.21,healthcare,672000000,25,16068760000,6733000000,25,12000000.0,3737000000,2996000000,1.44,41413466040,40059605972,19064760000,59.19,70,44.92,88,14.27,0.71,0.08,56.99,17,51.93,20,5.06,0.61,0.04,56.24,13,53.15,4,3.09,0.61,0.02,59.46,231,161,44.65,123,35,14.81,0.7,0.08,0.02,0.34,0.96,0.35,0.42,0.39,0.0,0.08,38.15,492.75,1273.85,0.19,-0.23,28.37,10.73,0.46,0.4,0.01,0.01,0.07,-0.0,0.01,0.06,0.05,0.07,0.06,0.01,-0.4,1.4,0.88,1.28,0.31,-0.57,2.21,0.67,1.9,2.04,0.67,0.23,0.11,-0.02,0.08,-1.45,1.84,0.08,-0.0,1.0,1.07,0.02,0.01,0.14,0.17,0.07,0.03,0.03,-0.07,0.02,0.01,0.37,-0.0,0.12,0.03,-0.09,-0.0,0.01,0.07,0.06,0.01,0.07,0.06,0.06,0.05,-0.01,1,0,3,0,0,142.5,1,0.0,-6.4
