date,stock,target,market_cap,price,price_1Y,price_6M,i_revenue,i_inc_lag_days,i_costOfRevenue,i_grossProfit,i_netIncome,i_otherExpenses,i_eps,i_ebitda,i_researchAndDevelopmentExpenses,i_interestIncome,b_cashAndCashEquivalents,b_totalDebt,b_bal_lag_days,b_netDebt,b_totalAssets,b_otherCurrentAssets,b_totalLiabilities,b_totalEquity,b_cashAndShortTermInvestments,b_netReceivables,b_totalCurrentLiabilities,b_totalStockholdersEquity,c_debtRepayment,c_lag_days,c_freeCashFlow,c_dividendsPaid,c_otherFinancingActivites,c_operatingCashFlow,c_capitalExpenditure,e_current_estimated_eps,e_future_estimated_eps,e_current_estim_rev,e_future_estim_rev,price_to_sales,fwd_price_to_sales_diff,est_eps_growth,peRatio,pegRatio,dividend_payout_ratio,est_rev_growth,fcf,fcf_yield,fcf_margin,acid_test,1Y_return,6M_return,div_by_rev_growth,GPRatio,nedDebtToMarketCap,EVGPratio,EVEbitdaRatio,EVRevenue
2021-02-25,DVN,1,13962900000,21.35,15.95,8.87,1280000000,56,1190000000.0,90000000,-102000000,-1000000.0,-0.27,261000000,0,0.0,2237000000,4544000000,56,2307000000,9912000000,58000000.0,6893000000,3019000000,2237000000,775000000,1440000000,2885000000,0,56,119000000.0,-138000000,4000000,339000000,-220000000.0,0.03395,0.32879,1220181731,2049995093,10.908515625,-4.097328589636692,8.684536082474228,-79.07407407407408,-0.0910515810207168,1.3529411764705883,0.6800735832357746,559000000.0,0.04003466328628,0.43671875,2.091666666666667,33.85579937304077,140.69898534385572,1.989404102469802,0.09296875,0.1652235567109984,180.77666666666667,62.336781609195405,12.710859375
2021-02-25,F,1,46804800000,11.76,6.74,6.91,35952000000,56,33075000000.0,2877000000,-2788000000,-1011000000.0,-0.7,-1611000000,7100000000,93000000.0,25243000000,162998000000,56,137755000000,267261000000,3400000000.0,236450000000,30811000000,49961000000,52575000000,97192000000,30690000000,2226000000,56,3008000000.0,-1793000000,1851000000,4539000000,-1531000000.0,-0.065164,0.30167,36773557600,36130499667,1.3018691588785047,-0.0064317740822619,-5.629396599349334,-16.8,0.0298433405845695,0.6431133428981348,-0.0174869654982742,6070000000.0,0.1296875534133251,0.1688362260792167,1.0549839492962385,74.4807121661721,70.18813314037627,-36.776726239987326,0.2811526479750779,2.9431810412607256,64.1500868960723,-114.56225946617008,5.133505785491767
2021-02-25,FTNT,1,27384000000,33.6,20.8,23.35,748000000,56,167000000.0,581000000,146700000,1500000.0,0.18,184900000,89000000,2000000.0,1061800000,34000000,56,-1027800000,4044500000,86600000.0,3188500000,856000000,1837300000,720000000,1829500000,856000000,0,56,264200000.0,0,-21800000,296500000,-32300000.0,0.19317,0.14754,722465313,680726911,36.6096256684492,3.617959810391966,-0.2362168038515297,186.66666666666669,-7.902344948498795,0.0,-0.057772188157634,328800000.0,0.0120070113935144,0.439572192513369,1.3978136102760317,61.53846153846154,43.897216274089935,-0.0,0.4721925133689839,-0.037532865907099,45.36351118760757,142.54299621416982,35.2355614973262
2022-11-17,APTV,0,28915784000,106.72,169.56,110.89,4614000000,48,3821000000.0,793000000,301000000,37000000.0,1.11,680000000,0,26000000.0,4850000000,6677000000,48,1827000000,19971000000,461000000.0,11590000000,8381000000,4850000000,3366000000,4129000000,8195000000,-3000000,48,225000000.0,-15000000,0,437000000,-212000000.0,0.98345,1.19948,4331199491,4436591443,6.26696662332033,0.2506008316732941,0.2196654634195943,96.14414414414414,4.37684389013371,-0.0498338870431893,0.0243332019730328,649000000.0,0.0224444891412939,0.1406588643259644,1.9898280455316055,-37.06062750648738,-3.760483361890163,-2.047979016424454,0.0487646293888166,0.0631834848399752,38.7676973518285,45.20997647058824,6.662935413957521
2022-11-17,COIN,1,11063522820,48.79,312.38,73.82,590339000,48,101876000.0,488463000,-544635000,74796000.0,-2.43,-556484000,556338000,0.0,5006584000,3474941000,48,-1531643000,111168363000,95413281000.0,105542048000,5626315000,5374705000,300876000,102073099000,5626315000,0,48,-969250000.0,0,-598474000,-953501000,-15749000.0,-2.37683,-2.52449,639025286,587810676,18.74096547915689,0.0806096839318435,0.0621247628143367,-20.07818930041152,-3.231914037308484,-0.0,-0.0801448880381237,-937752000.0,-0.0847607055417091,-1.588497456546154,0.0556031026352986,-84.38120238171457,-33.906800325115135,0.0,-0.6994489606819133,-0.1384408045176337,19.514026282441044,-17.12875809547085,16.14645114078521
2023-07-26,VTR,0,19687719330,48.87,51.56,51.88,1106358000,26,624254000.0,482104000,103453000,47086000.0,0.26,477729000,0,142233000.0,138648000,13555708000,26,13417060000,25070862000,92726000.0,14770747000,10300115000,138648000,245832000,1185337000,9968382000,-36229000,26,183403000.0,-180281000,-34475000,311827000,-128424000.0,0.021667,-0.018571,1090391126,1118340135,17.795071152375634,-0.1906601920196422,-1.8571098906170675,187.96153846153845,-1.012118558041193,-1.742636752921617,0.0256320950653077,440251000.0,0.0223617064333677,0.3979281570703153,0.3243634510691896,-5.21722265321956,-5.801850424055522,-67.98651255317087,0.1657718387718984,0.6814938680863448,68.66729861191776,69.29614766949463,29.92230302487983
2021-03-31,FOX,0,20907690000,34.93,25.82,27.13,3215000000,0,1963000000.0,1252000000,567000000,61000000.0,0.96,954000000,0,0.0,5765000000,7950000000,0,2185000000,22907000000,91000000.0,11823000000,11084000000,5765000000,2153000000,2985000000,11081000000,0,0,1538000000.0,-6000000,-63000000,1629000000,-91000000.0,0.5827,0.57095,3124908261,2758945853,6.503169517884914,1.074974858259897,-0.0201647503003261,36.38541666666666,-18.044070035460933,-0.0105820105820105,-0.1171114085387225,1720000000.0,0.082266381412772,0.5349922239502333,2.6525963149078726,35.28272656855151,28.750460744563217,0.0903584946509431,0.4783825816485225,0.1045070019691319,18.444640575079877,24.20617400419287,7.182796267496112
2021-02-23,YUM,0,31499650000,104.65,91.31,93.68,1743000000,54,925000000.0,818000000,332000000,-5000000.0,1.1,533000000,0,0.0,730000000,10725000000,54,9995000000,5852000000,425000000.0,13743000000,-7891000000,730000000,534000000,1675000000,-7891000000,-375000000,54,391000000.0,-141000000,-7000000,452000000,-61000000.0,1.00909,0.86844,1719466970,1453985185,18.07208835341365,3.5922658126158997,-0.1393830084531608,95.13636363636364,-6.825535242219563,-0.4246987951807229,-0.1543977230339004,513000000.0,0.0162858952401058,0.2943201376936317,0.7546268656716418,14.6095717884131,11.710076857386849,2.750680429966403,0.2243258749282845,0.317305112913953,50.72695599022005,77.85112570356473,23.80645438898451
2021-02-23,NET,1,23643584160,77.28,22.08,32.94,125926000,54,29065000.0,96861000,-34021000,113000.0,-0.11,-4493000,34757000,846000.0,108895000,383312000,54,274417000,1380651000,30821000.0,563711000,816940000,1032096000,67037000,141377000,816940000,0,54,-23480000.0,0,6776000,-8813000,-14667000.0,-0.034222,-0.0295,118320301,130984299,187.75776376602133,-7.250753838060433,-0.1379814154637368,-702.5454545454545,50.91594778791725,-0.0,0.1070314890426115,5854000.0,0.0002475935949636,0.0464876197131648,7.774482412273566,250.00000000000009,134.60837887067396,-0.0,0.0895525943808268,0.0116064044327194,246.9311813836322,-5323.392201201869,189.9369563076728
2021-02-23,F,1,46247600000,11.62,6.97,7.03,35952000000,54,33075000000.0,2877000000,-2788000000,-1011000000.0,-0.7,-1611000000,7100000000,93000000.0,25243000000,162998000000,54,137755000000,267261000000,3400000000.0,236450000000,30811000000,49961000000,52575000000,97192000000,30690000000,2226000000,54,3008000000.0,-1793000000,1851000000,4539000000,-1531000000.0,-0.065164,0.30167,36773557600,36130499667,1.2863707165109035,-0.0063552053431874,-5.629396599349334,-16.6,0.0294880627204675,0.6431133428981348,-0.0174869654982742,6070000000.0,0.1312500540568591,0.1688362260792167,1.0549839492962385,66.71449067431851,65.29160739687053,-36.776726239987326,0.2811526479750779,2.9786410538060357,63.95641293013556,-114.21638733705772,5.118007343124166
2021-02-23,FTNT,1,27506250000,33.75,20.71,23.08,748000000,54,167000000.0,581000000,146700000,1500000.0,0.18,184900000,89000000,2000000.0,1061800000,34000000,54,-1027800000,4044500000,86600000.0,3188500000,856000000,1837300000,720000000,1829500000,856000000,0,54,264200000.0,0,-21800000,296500000,-32300000.0,0.19317,0.14754,722465313,680726911,36.7730614973262,3.634111416688356,-0.2362168038515297,187.5,-7.937623274161735,0.0,-0.057772188157634,328800000.0,0.0119536468984321,0.439572192513369,1.3978136102760317,62.96475132786094,46.23050259965339,-0.0,0.4721925133689839,-0.0373660531697341,45.57392426850258,143.2041644131963,35.39899732620321
2021-02-23,AWK,0,27720150000,153.15,131.42,140.77,923000000,54,429000000.0,494000000,145000000,17000000.0,0.8,416000000,0,0.0,547000000,11021000000,54,10474000000,24766000000,774000000.0,18312000000,6454000000,547000000,527000000,2881000000,6454000000,245000000,54,-101000000.0,-99000000,8000000,438000000,-539000000.0,0.79973,0.73372,974999164,866554781,30.03266522210184,1.9562529718651724,-0.0825403573706125,191.4375,-23.19319979927284,-0.6827586206896552,-0.1112251035735247,977000000.0,0.0352451195249664,1.0585048754062838,0.3727872266574106,16.534774007000472,8.794487461817145,6.138529870986559,-0.1094257854821235,0.3778478832185251,77.31609311740891,91.81286057692309,41.38044420368364
2019-12-17,DOCU,1,13316648170,73.63,37.48,51.34,249502000,47,61964000.0,187538000,-46598000,669000.0,-0.26,-25541000,48758000,5801000.0,197697000,627683000,47,429986000,1786365000,38228000.0,1217003000,569362000,653777000,177385000,588494000,569362000,0,47,-14149000.0,0,-6186000,-1869000,-12280000.0,0.032874,0.054106,240395541,266468965,53.37291151974733,-3.3984307392181634,0.6458599501125509,-283.1923076923077,-4.38473244304678,-0.0,0.1084605142488895,10411000.0,0.00078180333873,0.0417271204238843,1.4123542466023442,96.45144076840982,43.41643942345148,-0.0,0.1387123149313432,0.032289356489021,73.30052666659557,-538.218322305313,55.09628848666544
2019-12-17,AMD,1,50825906097,42.77,16.65,31.24,1801000000,80,1024000000.0,777000000,120000000,0.0,0.11,219000000,406000000,24000000.0,1156000000,1073000000,80,-83000000,5253000000,270000000.0,3077000000,2176000000,1209000000,1393000000,1864000000,2176000000,-97000000,80,179000000.0,0,-1000000,234000000,-55000000.0,0.1837,0.30524,1809031752,2107450366,28.2209362004442,-4.103686789978127,0.6616222101252042,388.8181818181818,5.876740167845977,0.0,0.1649604069525475,289000000.0,0.0056860766918439,0.1604664075513603,1.395922746781116,156.8768768768769,36.90781049935981,0.0,0.3248195446973903,-0.0016330254858928,65.30618545302445,231.70276756621004,28.174850692393115
2022-09-27,AVY,0,13235600000,163.0,210.97,173.49,2347000000,87,1703500000.0,643500000,214500000,-2100000.0,2.63,381900000,0,0.0,164800000,3232000000,87,3067200000,8092400000,228800000.0,6155500000,1936900000,164800000,1565100000,3000500000,1936900000,-4000000,87,206800000.0,-61200000,-200000,268200000,-61400000.0,2.36647,2.47299,2328514219,2306324376,5.639369407754581,0.0994590665623382,0.0450121911539126,61.97718631178707,13.768977853103186,-0.2853146853146853,-0.0095296145580462,329600000.0,0.0249025355858442,0.1404345973583297,0.5765372437927012,-22.73783002322605,-6.046458009107158,29.939792798207502,0.0881124840221559,0.2317386442624437,25.33457653457653,42.68866195339094,6.946229228802727
2022-09-27,RHI,0,7961856099,73.82,104.03,111.01,1862827000,89,1047280000.0,815547000,175821000,0.0,1.62,317980000,0,0.0,590909000,250591000,89,-340318000,2933835000,578235000.0,1466167000,1467668000,590909000,1091598000,1266873000,1467668000,0,89,212628000.0,-48731000,0,232916000,-20288000.0,1.58843,1.61998,1899237911,1915038320,4.274071665806862,-0.1165276543637912,0.0198623798341758,45.56790123456789,22.94181342568138,-0.277162568748898,0.0083193416203874,253204000.0,0.0318021321726477,0.1359245920313588,1.3280786629756889,-29.03970008651352,-33.501486352580855,-33.31544506715307,0.1141426444860419,-0.0427435507208857,9.345308239745838,23.968608399899363,4.091382666774746
2022-09-27,FSLY,1,1035453457,8.49,38.01,18.33,102518000,89,56466000.0,46052000,-16437000,-1673000.0,-0.14,3352000,38717000,1502000.0,62510000,837842000,89,775332000,1932795000,29037000.0,939057000,993738000,482415000,68218000,140990000,993738000,-3870000,89,-55067000.0,0,-177329000,-16680000,-38387000.0,-0.17173,-0.16896,101334117,103469017,10.100211250707192,-0.0928342887708488,-0.0161299714668374,-60.64285714285714,37.596382155750455,-0.0,0.021067929175324,21707000.0,0.0209637621597124,0.2117384264226769,3.9054755656429534,-77.66377269139699,-53.68248772504091,-0.0,-0.1594841881425701,0.7487849837754706,39.320452032485015,540.2104585322196,17.663097768196806
2023-03-30,ESTC,1,5439498431,56.09,90.5,63.14,274566000,58,75208000.0,199358000,-72574000,5460000.0,-0.76,-58842000,77472000,6265000.0,877683000,596847000,58,-280836000,1627969000,86255000.0,1242980000,384989000,877683000,200790000,617109000,384989000,0,58,6973000.0,0,0,7170000,-197000.0,0.053148,0.092859,272903827,277634590,19.81126006497527,-0.2189663561834365,0.7471776924813727,-73.80263157894737,-0.987752074527938,-0.0,0.0173349089750947,7367000.0,0.0013543528127547,0.0268314357932154,1.747621570905626,-38.02209944751381,-11.16566360468799,-0.0,0.3075581098897897,-0.0516290249114698,25.87637531977648,-87.66973303082833,18.788424025553056
2023-07-03,VST,1,9563812343,26.09,22.09,22.38,3189000000,3,1920000000.0,1269000000,476000000,-5000000.0,1.18,1227000000,0,12000000.0,643000000,12256000000,3,11613000000,30472000000,5885000000.0,25098000000,5374000000,643000000,1707000000,7626000000,5359000000,-613000000,3,1135000000.0,-151000000,17000000,1577000000,-442000000.0,0.8775,1.58817,2804641995,5082521789,2.999000421135152,-1.117294303573833,0.8098803418803421,22.110169491525426,0.2730053854646116,-0.3172268907563025,0.8121820175483752,2019000000.0,0.211108282721352,0.6331138287864534,0.3081563073695253,18.10774105930285,16.577301161751567,-0.3905859572142126,0.3559109438695516,1.214264728698891,16.687795384554768,17.259015764466177,6.640580853872687
2023-07-03,WDC,1,12438730000,38.51,44.82,37.22,2672000000,3,2580000000.0,92000000,-715000000,193000000.0,-2.23,-456000000,458000000,9000000.0,2023000000,7070000000,3,5047000000,24429000000,567000000.0,23553000000,10847000000,2023000000,1598000000,5434000000,10847000000,0,3,-187000000.0,0,30000000,-68000000,-119000000.0,-2.01936,-1.90938,2526246990,2655128923,4.655213323353293,0.0295799054235681,-0.0544628000950795,-17.269058295964125,3.1707988325639382,-0.0,0.051017154502379,51000000.0,0.0041000970356298,0.0190868263473053,0.66635995583364,-14.078536367692998,3.4658785599140227,-0.0,0.1014221556886227,0.4057488184083102,190.06228260869565,-38.34589912280702,6.544060628742515
2023-02-09,TGT,0,78984433000,171.37,204.0,167.5,31395000000,12,23946000000.0,7449000000,876000000,615000000.0,1.9,1880000000,0,129000000.0,2229000000,18777000000,12,16548000000,53335000000,949000000.0,42103000000,11232000000,2229000000,1169000000,19500000000,11232000000,-494000000,12,2261000000.0,-497000000,2000000,3466000000,-1205000000.0,1.40266,1.76629,30705293242,25254388920,2.5158284121675427,0.6117243173878713,0.2592431522963511,90.19473684210529,3.4791559986510308,-0.567351598173516,-0.1775232784471187,4671000000.0,0.0591382355052165,0.1487816531294792,0.1742564102564102,-15.995098039215684,2.3104477611940326,3.195927898225024,0.0720178372352285,0.2095096384372348,12.824866827762117,50.81512393617021,3.042918713170887
2023-02-09,TEAM,0,43955598750,171.15,304.0,266.33,872704000,40,155945000.0,716759000,-205031000,-6749000.0,-0.8,-83763000,473676000,8963000.0,1636615000,1303818000,40,-332797000,3614015000,107232000.0,3036523000,577492000,1672684000,354844000,1644650000,577492000,0,40,146485000.0,0,-779853000,150525000,-4040000.0,0.29514,0.35046,849979200,903010821,50.36713335793121,-1.690420158278421,0.1874364708274038,-213.9375,-11.41386727223428,-0.0,0.0623916691137853,154565000.0,0.0035163893655299,0.1771104521120563,1.2328021159517222,-43.70065789473684,-35.737618743663866,-0.0,0.710620095702552,-0.0075712084345114,60.861184512507,-520.7884358248868,49.98579329302948
2023-02-09,APP,1,6011608067,16.11,64.13,27.07,702307000,40,369368000.0,332939000,-79512000,10976000.0,-0.21,117862999,118190000,171863000.0,1080484000,3302513000,40,2222029000,5847846000,155785000.0,3945169000,1902677000,1080484000,702814000,578958000,1902677000,-14312000,40,161755000.0,0,-46721000,163199000,-1444000.0,0.047843,0.077028,690885070,694849863,8.55980086628782,0.0918638847779806,0.6100160943084674,-76.71428571428571,-1.257578061137081,-0.0,0.0057387157027434,164643000.0,0.0273875139837854,0.2344316659238766,3.08018543659471,-74.87915172306253,-40.48762467676395,-0.0,0.3986077313767341,0.3696230651158982,24.73016698854745,69.85769186986325,11.723700699266844
2021-03-18,APA,1,7272719999,19.24,5.76,9.31,1219000000,77,877000000.0,342000000,30000000,125000000.0,0.0794,568000000,0,3000000.0,262000000,8772000000,77,8510000000,12746000000,184000000.0,13391000000,-645000000,262000000,908000000,1308000000,-1639000000,-156000000,77,301000000.0,-22000000,-30000000,498000000,-197000000.0,-0.10225,0.70684,1058015488,1477307298,5.966136176374077,-1.043179382722604,-7.912860635696822,242.3173803526448,-0.3062323368359259,-0.7333333333333333,0.3963002571848929,695000000.0,0.0955625955757354,0.5701394585726005,0.8944954128440367,234.02777777777777,106.65950590762618,-1.8504487949176331,0.2469237079573421,1.170126170287063,46.14830409064327,27.786478871478877,12.947268251845776
2021-03-18,FTNT,1,28207150000,34.61,19.89,24.05,748000000,77,167000000.0,581000000,146700000,1500000.0,0.18,184900000,89000000,2000000.0,1061800000,34000000,77,-1027800000,4044500000,86600000.0,3188500000,856000000,1837300000,720000000,1829500000,856000000,0,77,264200000.0,0,-21800000,296500000,-32300000.0,0.19317,0.14754,722465313,680726911,37.7100935828877,3.726713959454344,-0.2362168038515297,192.27777777777777,-8.139885674629264,0.0,-0.057772188157634,328800000.0,0.0116566189778123,0.439572192513369,1.3978136102760317,74.00703871292106,43.9085239085239,-0.0,0.4721925133689839,-0.0364375699069207,46.7802925989673,146.99486208761493,36.33602941176471
2021-03-18,DVN,1,14623440000,22.36,7.36,9.1,1280000000,77,1190000000.0,90000000,-102000000,-1000000.0,-0.27,261000000,0,0.0,2237000000,4544000000,77,2307000000,9912000000,58000000.0,6893000000,3019000000,2237000000,775000000,1440000000,2885000000,0,77,119000000.0,-138000000,4000000,339000000,-220000000.0,0.03395,0.32879,1220181731,2049995093,11.4245625,-4.291160059216694,8.684536082474228,-82.81481481481481,-0.0953589391860996,1.3529411764705883,0.6800735832357746,559000000.0,0.0382262996941896,0.43671875,2.091666666666667,203.80434782608697,145.7142857142857,1.989404102469802,0.09296875,0.1577604175214587,188.116,64.86758620689655,13.22690625
2021-03-18,CF,1,10390415000,48.35,28.25,29.88,1102000000,77,922000000.0,180000000,87000000,-1000000.0,0.4,370000000,0,14000000.0,683000000,4223000000,77,3540000000,12023000000,132000000.0,6420000000,5603000000,683000000,265000000,906000000,2922000000,0,77,187000000.0,-65000000,-4000000,290000000,-103000000.0,0.11276,0.58507,1015600802,1100909979,9.428688747731398,0.0093354306287842,4.188630720113515,120.875,0.2885787935889564,-0.7471264367816092,0.0839987294535437,393000000.0,0.0378233208201982,0.3566243194192377,1.0463576158940395,71.15044247787611,61.81392235609104,-8.89449687682258,0.1696914700544464,0.3406986150216329,77.39119444444445,37.64977027027027,12.64102994555354
2021-05-06,NVDA,1,361983600000,14.52,8.03,13.44,5661000000,4,2032000000.0,3629000000,1912000000,135000000.0,0.077,2378000000,1153000000,6000000.0,978000000,7738000000,4,6760000000,30796000000,132000000.0,12022000000,18774000000,12667000000,3024000000,4004000000,18774000000,-19000000,4,1576000000.0,-99000000,-353000000,1874000000,-298000000.0,0.082203,0.10169,5398364731,6325390098,63.943402225755165,-6.716323043009716,0.2370594747150348,188.57142857142856,7.95460416834666,-0.0517782426778242,0.1717233668330292,2172000000.0,0.0060002718355196,0.3836777954425013,3.918831168831169,80.82191780821918,8.035714285714286,-0.3015212410094982,0.4820703055997173,0.018674879193422,101.61025075778451,155.0645920941968,65.13753753753754
2021-05-06,EW,0,57096025000,91.75,72.4833,85.24,1216600000,36,293400000.0,923200000,338200000,5500000.0,0.54,430300000,207000000,300000.0,1174200000,688800000,36,-485400000,7213700000,306400000.0,2555300000,4658400000,1330600000,664300000,799000000,4658400000,-400000,36,194500000.0,0,28700000,300500000,-106000000.0,0.47273,0.5548,1162216945,1282809822,46.93081127733026,-2.4222457668301445,0.1736086137964588,169.9074074074074,9.786807445315429,0.0,0.10376107276598,406500000.0,0.0071195849448363,0.3341278974190366,2.4967459324155192,26.58088138923035,7.637259502580955,0.0,0.3300180831826401,-0.0085014674839448,61.320001083188906,131.56082965372997,46.53183051126089
2021-05-06,TEAM,1,54968150200,218.77,179.79,199.45,568728000,36,84888000.0,483840000,159840000,150662000.0,0.63,244965000,244098000,1464000.0,1151450000,786838000,36,-364612000,3323018000,244117000.0,2910350000,412668000,1564322000,196316000,2558729000,412668000,-602853000,36,371671000.0,0,62394000,377036000,-5365000.0,0.29522,0.18779,533762889,524101062,96.6510356444557,8.229786367692782,-0.3638981098841541,347.25396825396825,-9.542615331651914,0.0,-0.0181013464950726,382401000.0,0.0069567740338476,0.6723794151158374,0.6880908451031743,21.68084988041605,9.686638255201816,-0.0,1.0827126499838235,-0.0066331502638049,112.85453497023808,222.90342783662973,96.00993480187364
